0101010101,1
010101010102,1
01010101010202,1
0101010101020203,1
010101010102020303,1
01010101010203,1
0101010101020303,1
010101010103,1
01010101010303,1
0101010102,1
010101010202,1
01010101020202,1
0101010102020202,1
010101010202020203,1
0101010102020203,1
01010101020203,1
0101010102020303,1
010101010202030304,1
0101010102020304,1
01010101020204,1
010101010203,1
01010101020303,1
0101010102030303,1
010101010203030303,1
0101010102030304,1
010101010203030405,1
0101010102030305,1
01010101020304,1
0101010102030404,1
010101010203040404,1
0101010102030405,1
010101010203040506,1
0101010102030406,1
01010101020305,1
0101010102030505,1
010101010203050505,1
0101010102030506,1
010101010203050607,1
0101010102030507,1
01010101020306,1
0101010102030606,1
010101010203060606,1
0101010102030607,1
010101010203060708,1
0101010102030608,1
01010101020307,1
0101010102030707,1
010101010203070707,1
0101010102030708,1
010101010203070809,1
0101010102030709,1
01010101020308,1
0101010102030808,1
010101010203080808,1
0101010102030809,1
01010101020309,1
0101010102030909,1
010101010203090909,1
010101010204,1
01010101020404,1
0101010102040404,1
01010101020405,1
0101010102040506,1
01010101020406,1
010101010205,1
01010101020505,1
0101010102050505,1
01010101020506,1
0101010102050607,1
01010101020507,1
010101010206,1
01010101020606,1
0101010102060606,1
01010101020607,1
0101010102060708,1
01010101020608,1
010101010207,1
01010101020707,1
0101010102070707,1
01010101020708,1
0101010102070809,1
01010101020709,1
010101010208,1
01010101020808,1
0101010102080808,1
01010101020809,1
010101010209,1
01010101020909,1
0101010102090909,1
0101010103,1
010101010303,1
01010101030303,1
0101010103030303,1
01010101030304,1
0101010103030405,1
01010101030305,1
010101010304,1
01010101030404,1
0101010103040404,1
01010101030405,1
0101010103040506,1
01010101030406,1
010101010305,1
01010101030505,1
0101010103050505,1
01010101030506,1
0101010103050607,1
01010101030507,1
010101010306,1
01010101030606,1
0101010103060606,1
01010101030607,1
0101010103060708,1
01010101030608,1
010101010307,1
01010101030707,1
0101010103070707,1
01010101030708,1
0101010103070809,1
01010101030709,1
010101010308,1
01010101030808,1
0101010103080808,1
01010101030809,1
010101010309,1
01010101030909,1
0101010103090909,1
0101010104,1
010101010404,1
01010101040404,1
010101010405,1
01010101040506,1
010101010406,1
0101010105,1
010101010505,1
01010101050505,1
010101010506,1
01010101050607,1
010101010507,1
0101010106,1
010101010606,1
01010101060606,1
010101010607,1
01010101060708,1
010101010608,1
0101010107,1
010101010707,1
01010101070707,1
010101010708,1
01010101070809,1
010101010709,1
0101010108,1
010101010808,1
01010101080808,1
010101010809,1
0101010109,1
010101010909,1
01010101090909,1
0101010202,1
010101020202,1
01010102020202,1
0101010202020203,1
010101020202020304,1
0101010202020204,1
01010102020203,1
0101010202020303,1
010101020202030303,1
0101010202020304,1
010101020202030405,1
0101010202020305,1
01010102020204,1
0101010202020405,1
010101020202040506,1
0101010202020406,1
01010102020205,1
0101010202020506,1
010101020202050607,1
0101010202020507,1
01010102020206,1
0101010202020607,1
010101020202060708,1
0101010202020608,1
01010102020207,1
0101010202020708,1
010101020202070809,1
0101010202020709,1
01010102020208,1
0101010202020809,1
01010102020209,1
010101020203,1
